auction_id,uasg_id,auction_number
5104050000102017,510405,0000102017
9251410000102017,925141,0000102017
9265070000102017,926507,0000102017
9265350000102017,926535,0000102017
9888150000102017,988815,0000102017
9251160000112007,925116,0000112007
0800180000112008,080018,0000112008
1532160000112008,153216,0000112008
1540550000112008,154055,0000112008
1605150000112008,160515,0000112008
1702100000112008,170210,0000112008
1730300000112008,173030,0000112008
2000680000112008,200068,0000112008
2001210000112008,200121,0000112008
2550120000112008,255012,0000112008
3430120000112008,343012,0000112008
7911800000112008,791180,0000112008
9251750000112008,925175,0000112008
0700020000112009,070002,0000112009
1301220000112009,130122,0000112009
1530400000112009,153040,0000112009
1532110000112009,153211,0000112009
1532220000112009,153222,0000112009
1700850000112009,170085,0000112009
1701060000112009,170106,0000112009
1830390000112009,183039,0000112009
1931200000112009,193120,0000112009
2001060000112009,200106,0000112009
5107600000112009,510760,0000112009
1530380000112010,153038,0000112010
1540480000112010,154048,0000112010
1583010000112010,158301,0000112010
1600240000112010,160024,0000112010
1680030000112010,168003,0000112010
1701030000112010,170103,0000112010
1702590000112010,170259,0000112010
1940670000112010,194067,0000112010
2500250000112010,250025,0000112010
3730460000112010,373046,0000112010
3809440000112010,380944,0000112010
4032010000112010,403201,0000112010
5120820000112010,512082,0000112010
9256110000112010,925611,0000112010
0900050000112011,090005,0000112011
0900390000112011,090039,0000112011
1101020000112011,110102,0000112011
1300160000112011,130016,0000112011
1542150000112011,154215,0000112011
1583060000112011,158306,0000112011
1600360000112011,160036,0000112011
1601390000112011,160139,0000112011
2000470000112011,200047,0000112011
2550110000112011,255011,0000112011
5106700000112011,510670,0000112011
9256090000112011,925609,0000112011
9261420000112011,926142,0000112011
1100990000112012,110099,0000112012
1200250000112012,120025,0000112012
1350140000112012,135014,0000112012
1353250000112012,135325,0000112012
1532890000112012,153289,0000112012
1540400000112012,154040,0000112012
1600470000112012,160047,0000112012
1700750000112012,170075,0000112012
1705310000112012,170531,0000112012
1940420000112012,194042,0000112012
1940450000112012,194045,0000112012
2000580000112012,200058,0000112012
2401140000112012,240114,0000112012
2550170000112012,255017,0000112012
5107600000112012,510760,0000112012
7626000000112012,762600,0000112012
0700270000112013,070027,0000112013
1200250000112013,120025,0000112013
1200410000112013,120041,0000112013
1200760000112013,120076,0000112013
1350080000112013,135008,0000112013
1350090000112013,135009,0000112013
1600470000112013,160047,0000112013
2003580000112013,200358,0000112013
2003920000112013,200392,0000112013
2500240000112013,250024,0000112013
2570240000112013,257024,0000112013
3230310000112013,323031,0000112013
3440020000112013,344002,0000112013
3809470000112013,380947,0000112013
0900050000112014,090005,0000112014
1583290000112014,158329,0000112014
1940080000112014,194008,0000112014
1940090000112014,194009,0000112014
2003940000112014,200394,0000112014
2500130000112014,250013,0000112014
2501100000112014,250110,0000112014
2570250000112014,257025,0000112014
7870000000112014,787000,0000112014
9254680000112014,925468,0000112014
0700230000112015,070023,0000112015
0800220000112015,080022,0000112015
0900110000112015,090011,0000112015
1201010000112015,120101,0000112015
1530710000112015,153071,0000112015
1601760000112015,160176,0000112015
1605200000112015,160520,0000112015
1931040000112015,193104,0000112015
2003800000112015,200380,0000112015
2401040000112015,240104,0000112015
2570440000112015,257044,0000112015
2750750000112015,275075,0000112015
0700090000112016,070009,0000112016
0800180000112016,080018,0000112016
0900060000112016,090006,0000112016
0900260000112016,090026,0000112016
1100990000112016,110099,0000112016
1540440000112016,154044,0000112016
1581610000112016,158161,0000112016
1600360000112016,160036,0000112016
1601730000112016,160173,0000112016
1603390000112016,160339,0000112016
1642040000112016,164204,0000112016
1700640000112016,170064,0000112016
1700750000112016,170075,0000112016
1700850000112016,170085,0000112016
1701750000112016,170175,0000112016
1940190000112016,194019,0000112016
2003500000112016,200350,0000112016
2500310000112016,250031,0000112016
2550180000112016,255018,0000112016
3230280000112016,323028,0000112016
3890870000112016,389087,0000112016
3890900000112016,389090,0000112016
9252120000112016,925212,0000112016
9261960000112016,926196,0000112016
1101200000112017,110120,0000112017
1206240000112017,120624,0000112017
1548520000112017,154852,0000112017
1581230000112017,158123,0000112017
1581380000112017,158138,0000112017
3650010000112017,365001,0000112017
5900010000112017,590001,0000112017
7858100000112017,785810,0000112017
9261960000112017,926196,0000112017
1700590000122007,170059,0000122007
1300160000122008,130016,0000122008
1530710000122008,153071,0000122008
1531660000122008,153166,0000122008
1532350000122008,153235,0000122008
1601220000122008,160122,0000122008
1604940000122008,160494,0000122008
1700590000122008,170059,0000122008
1700750000122008,170075,0000122008
1701310000122008,170131,0000122008
1703450000122008,170345,0000122008
2500370000122008,250037,0000122008
9251160000122008,925116,0000122008
1132020000122009,113202,0000122009
1530380000122009,153038,0000122009
1701780000122009,170178,0000122009
1790870000122009,179087,0000122009
2000140000122009,200014,0000122009
2401140000122009,240114,0000122009
0600280000122010,060028,0000122010
0900160000122010,090016,0000122010
1200590000122010,120059,0000122010
1350160000122010,135016,0000122010
1583660000122010,158366,0000122010
1601030000122010,160103,0000122010
1700640000122010,170064,0000122010
1700890000122010,170089,0000122010
1701610000122010,170161,0000122010
1701750000122010,170175,0000122010
1701810000122010,170181,0000122010
3730670000122010,373067,0000122010
7853420000122010,785342,0000122010
9251430000122010,925143,0000122010
0700060000122011,070006,0000122011
1154060000122011,115406,0000122011
1200690000122011,120069,0000122011
1300220000122011,130022,0000122011
1350080000122011,135008,0000122011
1581220000122011,158122,0000122011
1584620000122011,158462,0000122011
1584990000122011,158499,0000122011
2401250000122011,240125,0000122011
3730400000122011,373040,0000122011
5120060000122011,512006,0000122011
0700120000122012,070012,0000122012
1101200000122012,110120,0000122012
1582770000122012,158277,0000122012
1583160000122012,158316,0000122012
1584850000122012,158485,0000122012
1604680000122012,160468,0000122012
1702070000122012,170207,0000122012
1702140000122012,170214,0000122012
2000350000122012,200035,0000122012
2003720000122012,200372,0000122012
2003780000122012,200378,0000122012
2550180000122012,255018,0000122012
2640010000122012,264001,0000122012
3809310000122012,380931,0000122012
5102800000122012,510280,0000122012
1154060000122013,115406,0000122013
1200420000122013,120042,0000122013
1584040000122013,158404,0000122013
1584400000122013,158440,0000122013
1584670000122013,158467,0000122013
1604780000122013,160478,0000122013
1940110000122013,194011,0000122013
1940640000122013,194064,0000122013
2000310000122013,200031,0000122013
2000440000122013,200044,0000122013
2550130000122013,255013,0000122013
2570270000122013,257027,0000122013
3730400000122013,373040,0000122013
5104050000122013,510405,0000122013
0800180000122014,080018,0000122014
0800210000122014,080021,0000122014
1200130000122014,120013,0000122014
1200680000122014,120068,0000122014
1300160000122014,130016,0000122014
1350050000122014,135005,0000122014
1350180000122014,135018,0000122014
1581590000122014,158159,0000122014
1581970000122014,158197,0000122014
1581990000122014,158199,0000122014
1583770000122014,158377,0000122014
1585080000122014,158508,0000122014
1603670000122014,160367,0000122014
1701750000122014,170175,0000122014
2001150000122014,200115,0000122014
2002060000122014,200206,0000122014
2570270000122014,257027,0000122014
5113410000122014,511341,0000122014
9250680000122014,925068,0000122014
9258100000122014,925810,0000122014
1530580000122015,153058,0000122015
1540400000122015,154040,0000122015
1680060000122015,168006,0000122015
1680080000122015,168008,0000122015
3730800000122015,373080,0000122015
5106780000122015,510678,0000122015
7816000000122015,781600,0000122015
9255520000122015,925552,0000122015
1200060000122016,120006,0000122016
1200690000122016,120069,0000122016
1584600000122016,158460,0000122016
1603460000122016,160346,0000122016
1604470000122016,160447,0000122016
1605180000122016,160518,0000122016
2003800000122016,200380,0000122016
2570320000122016,257032,0000122016
2570440000122016,257044,0000122016
3893200000122016,389320,0000122016
9260020000122016,926002,0000122016
0900260000122017,090026,0000122017
1300580000122017,130058,0000122017
1532540000122017,153254,0000122017
1583120000122017,158312,0000122017
2000220000122017,200022,0000122017
2002010000122017,200201,0000122017
2003340000122017,200334,0000122017
9251490000122017,925149,0000122017
9800050000122017,980005,0000122017
0700010000132008,070001,0000132008
0800030000132008,080003,0000132008
1530090000132008,153009,0000132008
1532140000132008,153214,0000132008
1581960000132008,158196,0000132008
1603680000132008,160368,0000132008
2530080000132008,253008,0000132008
5101200000132008,510120,0000132008
5102800000132008,510280,0000132008
7512120000132008,751212,0000132008
1350330000132009,135033,0000132009
1520040000132009,152004,0000132009
1543580000132009,154358,0000132009
1603920000132009,160392,0000132009
1605450000132009,160545,0000132009
1700450000132009,170045,0000132009
1702140000132009,170214,0000132009
2550240000132009,255024,0000132009
3730580000132009,373058,0000132009
0700190000132010,070019,0000132010
1300270000132010,130027,0000132010
1520040000132010,152004,0000132010
1583690000132010,158369,0000132010
1931080000132010,193108,0000132010
1940450000132010,194045,0000132010
1940740000132010,194074,0000132010
2000630000132010,200063,0000132010
1200250000132011,120025,0000132011
1200870000132011,120087,0000132011
1581430000132011,158143,0000132011
1605150000132011,160515,0000132011
2000630000132011,200063,0000132011
2003920000132011,200392,0000132011
2544380000132011,254438,0000132011
3800300000132011,380030,0000132011
3809440000132011,380944,0000132011
1584400000132012,158440,0000132012
1605150000132012,160515,0000132012
1701980000132012,170198,0000132012
2000850000132012,200085,0000132012
2570220000132012,257022,0000132012
3800060000132012,380006,0000132012
7916030000132012,791603,0000132012
9256030000132012,925603,0000132012
1350050000132013,135005,0000132013
1530380000132013,153038,0000132013
1581450000132013,158145,0000132013
1583210000132013,158321,0000132013
1585020000132013,158502,0000132013
1601400000132013,160140,0000132013
1603390000132013,160339,0000132013
1701310000132013,170131,0000132013
2000990000132013,200099,0000132013
2002010000132013,200201,0000132013
2640010000132013,264001,0000132013
5101350000132013,510135,0000132013
9255520000132013,925552,0000132013
9740020000132013,974002,0000132013
0700280000132014,070028,0000132014
0900390000132014,090039,0000132014
1301260000132014,130126,0000132014
1600650000132014,160065,0000132014
1940110000132014,194011,0000132014
2550130000132014,255013,0000132014
2570490000132014,257049,0000132014
3890880000132014,389088,0000132014
0700080000132015,070008,0000132015
1350050000132015,135005,0000132015
1680010000132015,168001,0000132015
2500310000132015,250031,0000132015
2501100000132015,250110,0000132015
2570370000132015,257037,0000132015
3641020000132015,364102,0000132015
3650010000132015,365001,0000132015
5330130000132015,533013,0000132015
9252130000132015,925213,0000132015
1530380000132016,153038,0000132016
1545020000132016,154502,0000132016
1584810000132016,158481,0000132016
2004060000132016,200406,0000132016
2570350000132016,257035,0000132016
3730820000132016,373082,0000132016
9250060000132016,925006,0000132016
9265840000132016,926584,0000132016
0900250000132017,090025,0000132017
0900280000132017,090028,0000132017
1550230000132017,155023,0000132017
1582740000132017,158274,0000132017
1601770000132017,160177,0000132017
1604470000132017,160447,0000132017
2000380000132017,200038,0000132017
2002000000132017,200200,0000132017
2401290000132017,240129,0000132017
3730800000132017,373080,0000132017
3890870000132017,389087,0000132017
3809370000142007,380937,0000142007
1532410000142008,153241,0000142008
1700250000142008,170025,0000142008
1701530000142008,170153,0000142008
1701810000142008,170181,0000142008
1702140000142008,170214,0000142008
1940060000142008,194006,0000142008
2000230000142008,200023,0000142008
2550120000142008,255012,0000142008
9251380000142008,925138,0000142008
9251620000142008,925162,0000142008
1601940000142009,160194,0000142009
1701000000142009,170100,0000142009
2000220000142009,200022,0000142009
2000410000142009,200041,0000142009
2550140000142009,255014,0000142009
3730440000142009,373044,0000142009
5101200000142009,510120,0000142009
9253090000142009,925309,0000142009
0800260000142010,080026,0000142010
1300770000142010,130077,0000142010
1540500000142010,154050,0000142010
1581390000142010,158139,0000142010
1584920000142010,158492,0000142010
5110800000142010,511080,0000142010
7870000000142010,787000,0000142010
0800030000142011,080003,0000142011
1353250000142011,135325,0000142011
1531660000142011,153166,0000142011
1540550000142011,154055,0000142011
1584920000142011,158492,0000142011
1700750000142011,170075,0000142011
1701310000142011,170131,0000142011
1702050000142011,170205,0000142011
1100970000142012,110097,0000142012
1200800000142012,120080,0000142012
1300320000142012,130032,0000142012
1301220000142012,130122,0000142012
1520050000142012,152005,0000142012
1530380000142012,153038,0000142012
1583120000142012,158312,0000142012
1583740000142012,158374,0000142012
1584110000142012,158411,0000142012
1600330000142012,160033,0000142012
1701750000142012,170175,0000142012
2003580000142012,200358,0000142012
2530280000142012,253028,0000142012
2570270000142012,257027,0000142012
7858100000142012,785810,0000142012
0900110000142013,090011,0000142013
0900210000142013,090021,0000142013
1146010000142013,114601,0000142013
1583690000142013,158369,0000142013
1584260000142013,158426,0000142013
1584620000142013,158462,0000142013
2401250000142013,240125,0000142013
1200800000142014,120080,0000142014
1300580000142014,130058,0000142014
1530480000142014,153048,0000142014
1540800000142014,154080,0000142014
9251490000142014,925149,0000142014
1100970000142015,110097,0000142015
1100990000142015,110099,0000142015
1531660000142015,153166,0000142015
1540800000142015,154080,0000142015
1583280000142015,158328,0000142015
1587180000142015,158718,0000142015
1700750000142015,170075,0000142015
2000230000142015,200023,0000142015
2001150000142015,200115,0000142015
2500230000142015,250023,0000142015
2550100000142015,255010,0000142015
3800300000142015,380030,0000142015
7853100000142015,785310,0000142015
0900280000142016,090028,0000142016
1100970000142016,110097,0000142016
1101200000142016,110120,0000142016
1532540000142016,153254,0000142016
1583010000142016,158301,0000142016
1583790000142016,158379,0000142016
1700750000142016,170075,0000142016
2002000000142016,200200,0000142016
2570450000142016,257045,0000142016
3641020000142016,364102,0000142016
4032010000142016,403201,0000142016
1350160000142017,135016,0000142017
1540550000142017,154055,0000142017
1583860000142017,158386,0000142017
3893200000142017,389320,0000142017
1301280000152008,130128,0000152008
1702170000152008,170217,0000152008
2550120000152008,255012,0000152008
4430360000152008,443036,0000152008
9253050000152008,925305,0000152008
1301030000152009,130103,0000152009
1350050000152009,135005,0000152009
1532280000152009,153228,0000152009
1601030000152009,160103,0000152009
1680050000152009,168005,0000152009
1700750000152009,170075,0000152009
1940280000152009,194028,0000152009
2544380000152009,254438,0000152009
0700160000152010,070016,0000152010
1501540000152010,150154,0000152010
1502480000152010,150248,0000152010
1532910000152010,153291,0000152010
1540700000152010,154070,0000152010
1544210000152010,154421,0000152010
2000740000152010,200074,0000152010
2001140000152010,200114,0000152010
2550210000152010,255021,0000152010
3730800000152010,373080,0000152010
1200470000152011,120047,0000152011
1530400000152011,153040,0000152011
1540410000152011,154041,0000152011
1581420000152011,158142,0000152011
1703470000152011,170347,0000152011
1940740000152011,194074,0000152011
5101880000152011,510188,0000152011
0800180000152012,080018,0000152012
0900300000152012,090030,0000152012
1300160000152012,130016,0000152012
1350160000152012,135016,0000152012
1531670000152012,153167,0000152012
1540030000152012,154003,0000152012
1581430000152012,158143,0000152012
1702090000152012,170209,0000152012
2550230000152012,255023,0000152012
3730820000152012,373082,0000152012
3800390000152012,380039,0000152012
7868000000152012,786800,0000152012
1502470000152013,150247,0000152013
1540400000152013,154040,0000152013
1540550000152013,154055,0000152013
1583370000152013,158337,0000152013
1603670000152013,160367,0000152013
1680080000152013,168008,0000152013
1931210000152013,193121,0000152013
2000620000152013,200062,0000152013
3730670000152013,373067,0000152013
0700230000152014,070023,0000152014
0800210000152014,080021,0000152014
0900210000152014,090021,0000152014
1301220000152014,130122,0000152014
1530580000152014,153058,0000152014
1585010000152014,158501,0000152014
1587180000152014,158718,0000152014
1601400000152014,160140,0000152014
1605310000152014,160531,0000152014
1680010000152014,168001,0000152014
1702140000152014,170214,0000152014
1931080000152014,193108,0000152014
1940110000152014,194011,0000152014
2000710000152014,200071,0000152014
2003500000152014,200350,0000152014
2003640000152014,200364,0000152014
2544380000152014,254438,0000152014
2570450000152014,257045,0000152014
9255520000152014,925552,0000152014
1301220000152015,130122,0000152015
1584370000152015,158437,0000152015
2001020000152015,200102,0000152015
3893430000152015,389343,0000152015
0700120000152016,070012,0000152016
0900020000152016,090002,0000152016
1583690000152016,158369,0000152016
1584400000152016,158440,0000152016
1206420000152017,120642,0000152017
1601060000152017,160106,0000152017
1701750000152017,170175,0000152017
1353450000162008,135345,0000162008
1532890000162008,153289,0000162008
1702140000162008,170214,0000162008
2000390000162008,200039,0000162008
2640010000162008,264001,0000162008
9252130000162008,925213,0000162008
0700190000162009,070019,0000162009
1530320000162009,153032,0000162009
1540400000162009,154040,0000162009
1540550000162009,154055,0000162009
1545020000162009,154502,0000162009
2000620000162009,200062,0000162009
2401250000162009,240125,0000162009
3809440000162009,380944,0000162009
5120820000162009,512082,0000162009
1200250000162010,120025,0000162010
1200640000162010,120064,0000162010
1200660000162010,120066,0000162010
1539910000162010,153991,0000162010
1584590000162010,158459,0000162010
2001200000162010,200120,0000162010
2570050000162010,257005,0000162010
5102800000162010,510280,0000162010
7853200000162010,785320,0000162010
7951800000162010,795180,0000162010
9256090000162010,925609,0000162010
1581370000162011,158137,0000162011
1584600000162011,158460,0000162011
7916030000162011,791603,0000162011
9259420000162011,925942,0000162011
0800260000162012,080026,0000162012
1584350000162012,158435,0000162012
1600270000162012,160027,0000162012
1701770000162012,170177,0000162012
2544380000162012,254438,0000162012
1501510000162013,150151,0000162013
1584850000162013,158485,0000162013
1701900000162013,170190,0000162013
5102800000162013,510280,0000162013
7955000000162013,795500,0000162013
0900260000162014,090026,0000162014
1584240000162014,158424,0000162014
1705310000162014,170531,0000162014
2000320000162014,200032,0000162014
2770010000162014,277001,0000162014
0900240000162015,090024,0000162015
1101610000162015,110161,0000162015
1350160000162015,135016,0000162015
1350380000162015,135038,0000162015
1584620000162015,158462,0000162015
1604820000162015,160482,0000162015
2000090000162015,200009,0000162015
3809470000162015,380947,0000162015
3990080000162015,399008,0000162015
4400750000162015,440075,0000162015
7858100000162015,785810,0000162015
1542150000162016,154215,0000162016
1584240000162016,158424,0000162016
1585150000162016,158515,0000162016
1705310000162016,170531,0000162016
0700020000162017,070002,0000162017
1200010000162017,120001,0000162017
1603460000162017,160346,0000162017
3894840000162017,389484,0000162017
3730580000172007,373058,0000172007
1300050000172008,130005,0000172008
1530380000172008,153038,0000172008
1700640000172008,170064,0000172008
2550190000172008,255019,0000172008
2550230000172008,255023,0000172008
1601940000172009,160194,0000172009
1702070000172009,170207,0000172009
2000680000172009,200068,0000172009
2550120000172009,255012,0000172009
7622000000172009,762200,0000172009
9251750000172009,925175,0000172009
9256110000172009,925611,0000172009
1100010000172010,110001,0000172010
1301360000172010,130136,0000172010
1603460000172010,160346,0000172010
1680050000172010,168005,0000172010
1940280000172010,194028,0000172010
2000320000172010,200032,0000172010
0700220000172011,070022,0000172011
0900040000172011,090004,0000172011
1200380000172011,120038,0000172011
1581550000172011,158155,0000172011
1601630000172011,160163,0000172011
4032010000172011,403201,0000172011
5101200000172011,510120,0000172011
9253090000172011,925309,0000172011
1940740000172012,194074,0000172012
2003920000172012,200392,0000172012
7858100000172012,785810,0000172012
1200750000172013,120075,0000172013
1581350000172013,158135,0000172013
1700450000172013,170045,0000172013
2003560000172013,200356,0000172013
4533300000172013,453330,0000172013
1531780000172014,153178,0000172014
1540320000172014,154032,0000172014
1540540000172014,154054,0000172014
1583330000172014,158333,0000172014
1600360000172014,160036,0000172014
1900040000172014,190004,0000172014
2401050000172014,240105,0000172014
2570230000172014,257023,0000172014
9251410000172014,925141,0000172014
0700090000172015,070009,0000172015
0700110000172015,070011,0000172015
0900210000172015,090021,0000172015
1518790000172015,151879,0000172015
1582790000172015,158279,0000172015
1583100000172015,158310,0000172015
1601680000172015,160168,0000172015
1605310000172015,160531,0000172015
1702140000172015,170214,0000172015
2002000000172015,200200,0000172015
2550060000172015,255006,0000172015
0700240000172016,070024,0000172016
1581990000172016,158199,0000172016
1680050000172016,168005,0000172016
2003600000172017,200360,0000172017
3809470000172017,380947,0000172017
9264750000172017,926475,0000172017
1530120000182008,153012,0000182008
1530400000182008,153040,0000182008
1532400000182008,153240,0000182008
1601980000182008,160198,0000182008
1602220000182008,160222,0000182008
1700470000182008,170047,0000182008
1830390000182008,183039,0000182008
0900210000182009,090021,0000182009
1350160000182009,135016,0000182009
1532230000182009,153223,0000182009
1940190000182009,194019,0000182009
2000230000182009,200023,0000182009
2401140000182009,240114,0000182009
2401250000182009,240125,0000182009
2550040000182009,255004,0000182009
5111350000182009,511135,0000182009
1104040000182010,110404,0000182010
1581220000182010,158122,0000182010
1582780000182010,158278,0000182010
1700450000182010,170045,0000182010
1940030000182010,194003,0000182010
3730400000182010,373040,0000182010
1540430000182011,154043,0000182011
1702090000182011,170209,0000182011
9257880000182011,925788,0000182011
1104040000182012,110404,0000182012
1701310000182012,170131,0000182012
1931080000182012,193108,0000182012
9251480000182012,925148,0000182012
9259420000182012,925942,0000182012
1200660000182013,120066,0000182013
1701770000182013,170177,0000182013
1940750000182013,194075,0000182013
2570390000182013,257039,0000182013
2570510000182013,257051,0000182013
1540550000182014,154055,0000182014
1581350000182014,158135,0000182014
1581960000182014,158196,0000182014
1700850000182014,170085,0000182014
9251290000182014,925129,0000182014
9251460000182014,925146,0000182014
9263810000182014,926381,0000182014
1581320000182015,158132,0000182015
1581970000182015,158197,0000182015
1584600000182015,158460,0000182015
2570360000182015,257036,0000182015
2570450000182015,257045,0000182015
2570510000182015,257051,0000182015
7858100000182015,785810,0000182015
0700230000182016,070023,0000182016
1101610000182016,110161,0000182016
1581230000182016,158123,0000182016
1602340000182016,160234,0000182016
9265840000182016,926584,0000182016
1544210000182017,154421,0000182017
9263020000182017,926302,0000182017
1520040000192008,152004,0000192008
1931830000192008,193183,0000192008
2000280000192008,200028,0000192008
0700200000192009,070020,0000192009
0800030000192009,080003,0000192009
1100990000192009,110099,0000192009
1300050000192009,130005,0000192009
1350090000192009,135009,0000192009
1530380000192009,153038,0000192009
1603490000192009,160349,0000192009
1700380000192009,170038,0000192009
2550010000192009,255001,0000192009
2550180000192009,255018,0000192009
0700230000192010,070023,0000192010
1600360000192010,160036,0000192010
1700380000192010,170038,0000192010
1940280000192010,194028,0000192010
2550170000192010,255017,0000192010
0800260000192011,080026,0000192011
1581440000192011,158144,0000192011
1700380000192011,170038,0000192011
1705310000192011,170531,0000192011
2550140000192011,255014,0000192011
9251290000192011,925129,0000192011
9256030000192011,925603,0000192011
1200290000192012,120029,0000192012
1581960000192012,158196,0000192012
2401250000192012,240125,0000192012
2570360000192012,257036,0000192012
3890890000192012,389089,0000192012
0700240000192013,070024,0000192013
1101200000192013,110120,0000192013
1540440000192013,154044,0000192013
1584600000192013,158460,0000192013
1700850000192013,170085,0000192013
1940070000192013,194007,0000192013
3650010000192013,365001,0000192013
3890900000192013,389090,0000192013
1584620000192014,158462,0000192014
1600360000192014,160036,0000192014
1730300000192014,173030,0000192014
7640000000192014,764000,0000192014
9258690000192014,925869,0000192014
0800210000192015,080021,0000192015
1583120000192015,158312,0000192015
1603670000192015,160367,0000192015
0700070000192016,070007,0000192016
2001270000192016,200127,0000192016
2570450000192016,257045,0000192016
0400030000192017,040003,0000192017
0700050000192017,070005,0000192017
0800030000192017,080003,0000192017
1101020000192017,110102,0000192017
1206370000192017,120637,0000192017
1581960000192017,158196,0000192017
2000820000192017,200082,0000192017
1532160000202008,153216,0000202008
1601200000202008,160120,0000202008
2550050000202008,255005,0000202008
2550110000202008,255011,0000202008
9255570000202008,925557,0000202008
1104040000202009,110404,0000202009
1146010000202009,114601,0000202009
1532380000202009,153238,0000202009
1600220000202009,160022,0000202009
1603490000202009,160349,0000202009
1700640000202009,170064,0000202009
2550180000202009,255018,0000202009
9258520000202009,925852,0000202009
0800210000202011,080021,0000202011
1532320000202011,153232,0000202011
1540800000202011,154080,0000202011
1540320000202012,154032,0000202012
1600020000202012,160002,0000202012
1600360000202012,160036,0000202012
1700220000202012,170022,0000202012
1700550000202012,170055,0000202012
1790850000202012,179085,0000202012
0700160000202013,070016,0000202013
1582770000202013,158277,0000202013
1585160000202013,158516,0000202013
1730300000202013,173030,0000202013
2550190000202013,255019,0000202013
9251410000202013,925141,0000202013
9255090000202013,925509,0000202013
1540400000202014,154040,0000202014
1540440000202014,154044,0000202014
1600360000202014,160036,0000202014
1601130000202014,160113,0000202014
2000820000202014,200082,0000202014
0900280000202015,090028,0000202015
1540480000202015,154048,0000202015
1605370000202015,160537,0000202015
1940220000202015,194022,0000202015
3230310000202015,323031,0000202015
3890900000202015,389090,0000202015
0900380000202016,090038,0000202016
1200620000202016,120062,0000202016
1200850000202016,120085,0000202016
1540320000202016,154032,0000202016
1582790000202016,158279,0000202016
1584380000202016,158438,0000202016
2000320000202016,200032,0000202016
3890880000202016,389088,0000202016
3894540000202016,389454,0000202016
9252820000202016,925282,0000202016
1540340000202017,154034,0000202017
1540480000202017,154048,0000202017
1604790000202017,160479,0000202017
9259840000202017,925984,0000202017
1603680000212007,160368,0000212007
2001340000212008,200134,0000212008
2550120000212008,255012,0000212008
3430120000212008,343012,0000212008
0700050000212009,070005,0000212009
1530480000212009,153048,0000212009
1532060000212009,153206,0000212009
1930280000212009,193028,0000212009
1940190000212009,194019,0000212009
2000600000212009,200060,0000212009
7919010000212009,791901,0000212009
0700020000212010,070002,0000212010
0700150000212010,070015,0000212010
1200750000212010,120075,0000212010
1502440000212010,150244,0000212010
1702140000212010,170214,0000212010
1940290000212010,194029,0000212010
2030030000212010,203003,0000212010
3730730000212010,373073,0000212010
9251400000212010,925140,0000212010
1502480000212011,150248,0000212011
1520050000212011,152005,0000212011
1540700000212011,154070,0000212011
1581970000212011,158197,0000212011
3891510000212011,389151,0000212011
9254940000212011,925494,0000212011
1530480000212012,153048,0000212012
1544190000212012,154419,0000212012
1581380000212012,158138,0000212012
2000310000212012,200031,0000212012
2570360000212012,257036,0000212012
3809440000212012,380944,0000212012
3990080000212012,399008,0000212012
7953800000212012,795380,0000212012
9261640000212012,926164,0000212012
1200390000212013,120039,0000212013
1301220000212013,130122,0000212013
1526630000212013,152663,0000212013
1700550000212013,170055,0000212013
2000350000212013,200035,0000212013
9250400000212013,925040,0000212013
0700200000212014,070020,0000212014
0800220000212014,080022,0000212014
1350140000212014,135014,0000212014
1581320000212014,158132,0000212014
1603490000212014,160349,0000212014
1530480000212015,153048,0000212015
1601320000212015,160132,0000212015
1602320000212015,160232,0000212015
2400130000212015,240013,0000212015
0800220000212016,080022,0000212016
1200010000212016,120001,0000212016
1581330000212016,158133,0000212016
1642040000212016,164204,0000212016
2003600000212016,200360,0000212016
2550190000212016,255019,0000212016
2570360000212016,257036,0000212016
3893430000212016,389343,0000212016
0900370000212017,090037,0000212017
0900390000212017,090039,0000212017
1605360000212017,160536,0000212017
1680050000212017,168005,0000212017
9261960000212017,926196,0000212017
2000390000222007,200039,0000222007
1532290000222008,153229,0000222008
2550110000222008,255011,0000222008
1200260000222009,120026,0000222009
1531630000222009,153163,0000222009
1532400000222009,153240,0000222009
1581960000222009,158196,0000222009
1603490000222009,160349,0000222009
2000630000222009,200063,0000222009
9252130000222009,925213,0000222009
0700020000222010,070002,0000222010
1530540000222010,153054,0000222010
1583210000222010,158321,0000222010
1584240000222010,158424,0000222010
1584350000222010,158435,0000222010
1602190000222010,160219,0000222010
2550060000222010,255006,0000222010
0400010000222011,040001,0000222011
1301020000222011,130102,0000222011
1530380000222011,153038,0000222011
1600360000222011,160036,0000222011
1700550000222011,170055,0000222011
2030030000222011,203003,0000222011
1531780000222012,153178,0000222012
2550190000222012,255019,0000222012
2570360000222012,257036,0000222012
9262090000222012,926209,0000222012
9430010000222012,943001,0000222012
0700130000222013,070013,0000222013
1540690000222013,154069,0000222013
1585150000222013,158515,0000222013
1702140000222013,170214,0000222013
2570360000222013,257036,0000222013
2570430000222013,257043,0000222013
1200060000222014,120006,0000222014
1530630000222014,153063,0000222014
1583370000222014,158337,0000222014
9254520000222014,925452,0000222014
0900070000222015,090007,0000222015
1200590000222015,120059,0000222015
1700550000222015,170055,0000222015
2570450000222015,257045,0000222015
0900110000222016,090011,0000222016
1581390000222016,158139,0000222016
1585160000222016,158516,0000222016
9251410000222016,925141,0000222016
9265840000222016,926584,0000222016
0700180000222017,070018,0000222017
1605180000222017,160518,0000222017
0500010000232008,050001,0000232008
0700050000232008,070005,0000232008
